,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,_min,_sec,min_sec
13,0022100310,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,26.000000:41,4.0,12.0,0.333,0.0,4.0,0.0,1.0,2.0,0.5,1.0,4.0,5.0,1.0,0.0,4.0,0.0,0.0,9.0,-10.0,26.000000,41,26.683333333333334
14,0022100310,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,C,,10.000000:59,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,4.0,2.0,2.0,10.000000,59,10.983333333333333
15,0022100310,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,G,,26.000000:52,3.0,10.0,0.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,6.0,1.0,26.000000,52,26.866666666666667
16,0022100310,1610612742,DAL,Dallas,1629029,Luka Doncic,Luka,G,,33.000000:10,9.0,21.0,0.429,7.0,11.0,0.636,0.0,4.0,0.0,2.0,8.0,10.0,10.0,1.0,0.0,4.0,2.0,25.0,-20.0,33.000000,10,33.166666666666664
17,0022100310,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,,,8.000000:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,-12.0,8.000000,14,8.233333333333333
18,0022100310,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,,,25.000000:21,4.0,10.0,0.4,2.0,7.0,0.286,3.0,4.0,0.75,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,13.0,-34.0,25.000000,21,25.35
19,0022100310,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,,,22.000000:22,2.0,7.0,0.286,0.0,2.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,-33.0,22.000000,22,22.366666666666667
20,0022100310,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,,,22.000000:50,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,-8.0,22.000000,50,22.833333333333332
21,0022100310,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,,,14.000000:45,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,4.0,-10.0,14.000000,45,14.75
22,0022100310,1610612742,DAL,Dallas,1626246,Boban Marjanovic,Boban,,,7.000000:56,4.0,5.0,0.8,1.0,1.0,1.0,1.0,2.0,0.5,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,7.000000,56,7.933333333333334
23,0022100310,1610612742,DAL,Dallas,1630182,Josh Green,Josh,,,7.000000:56,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,7.000000,56,7.933333333333334
24,0022100310,1610612742,DAL,Dallas,203504,Trey Burke,Trey,,,7.000000:56,3.0,4.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,11.0,7.000000,56,7.933333333333334
11,0022100298,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,28.000000:33,3.0,5.0,0.6,2.0,4.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,8.0,-6.0,28.000000,33,28.55
12,0022100298,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,35.000000:36,4.0,12.0,0.333,0.0,3.0,0.0,5.0,6.0,0.833,0.0,7.0,7.0,3.0,3.0,1.0,0.0,2.0,13.0,-2.0,35.000000,36,35.6
13,0022100298,1610612742,DAL,Dallas,1626161,Willie Cauley-Stein,Willie,C,,10.000000:16,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,3.0,4.0,-7.0,10.000000,16,10.266666666666667
14,0022100298,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,G,,35.000000:54,4.0,12.0,0.333,2.0,5.0,0.4,0.0,2.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,10.0,-7.0,35.000000,54,35.9
15,0022100298,1610612742,DAL,Dallas,1629029,Luka Doncic,Luka,G,,36.000000:47,13.0,25.0,0.52,3.0,9.0,0.333,4.0,7.0,0.571,0.0,4.0,4.0,10.0,0.0,0.0,4.0,3.0,33.0,-11.0,36.000000,47,36.78333333333333
16,0022100298,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,,,10.000000:24,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,-12.0,10.000000,24,10.4
17,0022100298,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,,,27.000000:55,2.0,7.0,0.286,2.0,7.0,0.286,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,-3.0,27.000000,55,27.916666666666668
18,0022100298,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,,,29.000000:58,6.0,9.0,0.667,1.0,3.0,0.333,0.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,1.0,0.0,4.0,13.0,0.0,29.000000,58,29.966666666666665
19,0022100298,1610612742,DAL,Dallas,203504,Trey Burke,Trey,,,11.000000:14,5.0,7.0,0.714,2.0,4.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,14.0,5.0,11.000000,14,11.233333333333333
20,0022100298,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,,,13.000000:24,3.0,5.0,0.6,2.0,3.0,0.667,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,8.0,13.0,13.000000,24,13.4
0,0022100266,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,48.000000:50,7.0,14.0,0.5,2.0,8.0,0.25,1.0,2.0,0.5,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,17.0,5.0,48.000000,50,48.833333333333336
1,0022100266,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,40.000000:26,9.0,16.0,0.563,2.0,5.0,0.4,10.0,10.0,1.0,4.0,3.0,7.0,1.0,1.0,1.0,5.0,2.0,30.0,6.0,40.000000,26,40.43333333333333
2,0022100266,1610612742,DAL,Dallas,1626161,Willie Cauley-Stein,Willie,C,,17.000000:03,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,17.000000,03,17.05
3,0022100266,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,G,,41.000000:00,5.0,17.0,0.294,2.0,10.0,0.2,1.0,2.0,0.5,0.0,5.0,5.0,2.0,1.0,0.0,0.0,5.0,13.0,6.0,41.000000,00,41.0
4,0022100266,1610612742,DAL,Dallas,1629029,Luka Doncic,Luka,G,,41.000000:08,9.0,21.0,0.429,4.0,11.0,0.364,4.0,4.0,1.0,1.0,8.0,9.0,9.0,1.0,2.0,6.0,4.0,26.0,7.0,41.000000,08,41.13333333333333
5,0022100266,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,,,8.000000:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.000000,55,8.916666666666666
6,0022100266,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,,,11.000000:21,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,4.0,-2.0,11.000000,21,11.35
7,0022100266,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,,,35.000000:49,2.0,6.0,0.333,1.0,3.0,0.333,3.0,4.0,0.75,1.0,8.0,9.0,6.0,2.0,1.0,0.0,4.0,8.0,10.0,35.000000,49,35.81666666666667
8,0022100266,1610612742,DAL,Dallas,203504,Trey Burke,Trey,,,10.000000:02,1.0,3.0,0.333,0.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,10.000000,02,10.033333333333333
9,0022100266,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,,,10.000000:25,3.0,5.0,0.6,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,10.000000,25,10.416666666666666
10,0022100266,1610612742,DAL,Dallas,1626246,Boban Marjanovic,Boban,,,0.000000:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.000000,01,0.016666666666666666
0,0022100248,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,24.000000:17,2.0,6.0,0.333,1.0,3.0,0.333,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,7.0,-1.0,24.000000,17,24.283333333333335
1,0022100248,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,31.000000:50,10.0,18.0,0.556,0.0,4.0,0.0,5.0,6.0,0.833,4.0,4.0,8.0,2.0,0.0,2.0,0.0,4.0,25.0,-2.0,31.000000,50,31.833333333333332
2,0022100248,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,18.000000:40,4.0,7.0,0.571,1.0,2.0,0.5,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,1.0,1.0,1.0,9.0,-11.0,18.000000,40,18.666666666666668
3,0022100248,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,G,,35.000000:56,2.0,12.0,0.167,1.0,4.0,0.25,3.0,3.0,1.0,1.0,5.0,6.0,5.0,0.0,0.0,1.0,4.0,8.0,-7.0,35.000000,56,35.93333333333333
4,0022100248,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,G,,34.000000:51,7.0,13.0,0.538,1.0,4.0,0.25,5.0,5.0,1.0,0.0,4.0,4.0,8.0,3.0,0.0,3.0,4.0,20.0,3.0,34.000000,51,34.85
5,0022100248,1610612742,DAL,Dallas,203504,Trey Burke,Trey,,,13.000000:23,2.0,6.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,-7.0,13.000000,23,13.383333333333333
6,0022100248,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,,,31.000000:38,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,31.000000,38,31.633333333333333
7,0022100248,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,,,20.000000:04,2.0,7.0,0.286,1.0,5.0,0.2,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,-3.0,20.000000,04,20.066666666666666
8,0022100248,1610612742,DAL,Dallas,1626161,Willie Cauley-Stein,Willie,,,9.000000:32,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,4.0,-2.0,9.000000,32,9.533333333333333
9,0022100248,1610612742,DAL,Dallas,1628373,Frank Ntilikina,Frank,,,8.000000:45,1.0,6.0,0.167,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,5.0,8.000000,45,8.75
10,0022100248,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,,,7.000000:37,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,-5.0,7.000000,37,7.616666666666667
11,0022100248,1610612742,DAL,Dallas,1626246,Boban Marjanovic,Boban,,,3.000000:27,2.0,3.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,3.000000,27,3.45
0,0022100237,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,33.000000:03,4.0,8.0,0.5,3.0,6.0,0.5,1.0,3.0,0.333,1.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,12.0,-10.0,33.000000,03,33.05
1,0022100237,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,29.000000:60,8.0,13.0,0.615,3.0,6.0,0.5,4.0,4.0,1.0,4.0,8.0,12.0,2.0,2.0,1.0,2.0,2.0,23.0,-7.0,29.000000,60,30.0
2,0022100237,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,19.000000:47,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,-9.0,19.000000,47,19.783333333333335
3,0022100237,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,G,,35.000000:05,7.0,21.0,0.333,2.0,10.0,0.2,2.0,2.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,18.0,-15.0,35.000000,05,35.083333333333336
4,0022100237,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,G,,34.000000:35,7.0,19.0,0.368,1.0,4.0,0.25,3.0,4.0,0.75,0.0,4.0,4.0,10.0,1.0,0.0,2.0,2.0,18.0,-12.0,34.000000,35,34.583333333333336
5,0022100237,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,,,27.000000:36,3.0,8.0,0.375,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,6.0,-8.0,27.000000,36,27.6
6,0022100237,1610612742,DAL,Dallas,1628373,Frank Ntilikina,Frank,,,17.000000:35,0.0,7.0,0.0,0.0,4.0,0.0,4.0,4.0,1.0,0.0,3.0,3.0,5.0,3.0,0.0,2.0,3.0,4.0,2.0,17.000000,35,17.583333333333332
7,0022100237,1610612742,DAL,Dallas,1626161,Willie Cauley-Stein,Willie,,,9.000000:20,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,8.0,11.0,9.000000,20,9.333333333333334
8,0022100237,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,,,16.000000:11,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,0.0,1.0,1.0,5.0,1.0,16.000000,11,16.183333333333334
9,0022100237,1610612742,DAL,Dallas,203504,Trey Burke,Trey,,,14.000000:48,3.0,8.0,0.375,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,8.0,0.0,14.000000,48,14.8
10,0022100237,1610612742,DAL,Dallas,1630182,Josh Green,Josh,,,2.000000:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,7.0,2.000000,00,2.0
0,0022100222,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,31.000000:40,3.0,6.0,0.5,3.0,5.0,0.6,0.0,0.0,0.0,1.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,9.0,-6.0,31.000000,40,31.666666666666668
1,0022100222,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,31.000000:39,7.0,20.0,0.35,2.0,7.0,0.286,5.0,5.0,1.0,2.0,6.0,8.0,7.0,1.0,2.0,1.0,2.0,21.0,9.0,31.000000,39,31.65
2,0022100222,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,21.000000:47,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,10.0,12.0,3.0,1.0,0.0,0.0,1.0,3.0,-2.0,21.000000,47,21.783333333333335
3,0022100222,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,G,,36.000000:50,9.0,23.0,0.391,3.0,8.0,0.375,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,22.0,-11.0,36.000000,50,36.833333333333336
4,0022100222,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,G,,36.000000:46,8.0,18.0,0.444,2.0,4.0,0.5,0.0,0.0,0.0,1.0,8.0,9.0,9.0,0.0,0.0,3.0,1.0,18.0,0.0,36.000000,46,36.766666666666666
5,0022100222,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,,,25.000000:56,1.0,6.0,0.167,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,2.0,3.0,2.0,-11.0,25.000000,56,25.933333333333334
6,0022100222,1610612742,DAL,Dallas,1626161,Willie Cauley-Stein,Willie,,,8.000000:33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-8.0,8.000000,33,8.55
7,0022100222,1610612742,DAL,Dallas,1628373,Frank Ntilikina,Frank,,,18.000000:12,5.0,8.0,0.625,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,13.0,-4.0,18.000000,12,18.2
8,0022100222,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,,,13.000000:54,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,13.000000,54,13.9
9,0022100222,1610612742,DAL,Dallas,203504,Trey Burke,Trey,,,14.000000:43,4.0,7.0,0.571,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,10.0,1.0,14.000000,43,14.716666666666667
13,0022100204,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,23.000000:44,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,3.0,8.0,4.0,23.000000,44,23.733333333333334
14,0022100204,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,33.000000:09,11.0,20.0,0.55,5.0,8.0,0.625,2.0,2.0,1.0,5.0,6.0,11.0,3.0,2.0,1.0,2.0,2.0,29.0,-3.0,33.000000,09,33.15
15,0022100204,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,17.000000:44,2.0,6.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,4.0,3.0,7.0,1.0,0.0,0.0,1.0,3.0,5.0,1.0,17.000000,44,17.733333333333334
16,0022100204,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,G,,33.000000:09,8.0,14.0,0.571,2.0,6.0,0.333,1.0,1.0,1.0,0.0,7.0,7.0,4.0,0.0,0.0,0.0,2.0,19.0,14.0,33.000000,09,33.15
17,0022100204,1610612742,DAL,Dallas,1629029,Luka Doncic,Luka,G,,37.000000:33,9.0,23.0,0.391,2.0,7.0,0.286,3.0,5.0,0.6,1.0,7.0,8.0,11.0,2.0,1.0,4.0,3.0,23.0,4.0,37.000000,33,37.55
18,0022100204,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,,,35.000000:41,8.0,12.0,0.667,1.0,4.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,0.0,1.0,2.0,17.0,10.0,35.000000,41,35.68333333333333
19,0022100204,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,,,29.000000:44,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,5.0,15.0,29.000000,44,29.733333333333334
20,0022100204,1610612742,DAL,Dallas,1626161,Willie Cauley-Stein,Willie,,,3.000000:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.000000,06,3.1
21,0022100204,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,,,7.000000:35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,7.000000,35,7.583333333333333
22,0022100204,1610612742,DAL,Dallas,1628373,Frank Ntilikina,Frank,,,16.000000:01,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,9.0,16.000000,01,16.016666666666666
23,0022100204,1610612742,DAL,Dallas,1626246,Boban Marjanovic,Boban,,,2.000000:34,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.000000,34,2.5666666666666664
0,0022100181,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,34.000000:20,6.0,10.0,0.6,3.0,5.0,0.6,0.0,0.0,0.0,2.0,5.0,7.0,3.0,3.0,0.0,0.0,1.0,15.0,11.0,34.000000,20,34.333333333333336
1,0022100181,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,34.000000:22,12.0,22.0,0.545,3.0,9.0,0.333,5.0,6.0,0.833,2.0,5.0,7.0,0.0,0.0,3.0,1.0,2.0,32.0,-5.0,34.000000,22,34.36666666666667
2,0022100181,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,15.000000:33,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,2.0,0.0,3.0,6.0,4.0,15.000000,33,15.55
3,0022100181,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,G,,31.000000:05,2.0,11.0,0.182,0.0,5.0,0.0,1.0,2.0,0.5,0.0,6.0,6.0,2.0,0.0,0.0,0.0,1.0,5.0,-13.0,31.000000,05,31.083333333333332
4,0022100181,1610612742,DAL,Dallas,1629029,Luka Doncic,Luka,G,,36.000000:26,11.0,23.0,0.478,6.0,13.0,0.462,4.0,8.0,0.5,0.0,12.0,12.0,15.0,2.0,0.0,2.0,2.0,32.0,6.0,36.000000,26,36.43333333333333
5,0022100181,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,,,20.000000:56,3.0,9.0,0.333,1.0,4.0,0.25,0.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0,2.0,7.0,23.0,20.000000,56,20.933333333333334
6,0022100181,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,,,27.000000:22,6.0,13.0,0.462,2.0,5.0,0.4,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,17.0,20.0,27.000000,22,27.366666666666667
7,0022100181,1610612742,DAL,Dallas,1626161,Willie Cauley-Stein,Willie,,,9.000000:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,16.0,9.000000,40,9.666666666666666
8,0022100181,1610612742,DAL,Dallas,1628373,Frank Ntilikina,Frank,,,16.000000:36,2.0,5.0,0.4,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,6.0,5.0,16.000000,36,16.6
9,0022100181,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,,,13.000000:40,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,2.0,3.0,5.0,1.0,2.0,1.0,0.0,1.0,3.0,3.0,13.000000,40,13.666666666666666
0,0022100163,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,28.000000:59,1.0,5.0,0.2,1.0,5.0,0.2,2.0,2.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0,5.0,-15.0,28.000000,59,28.983333333333334
1,0022100163,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,31.000000:57,9.0,16.0,0.563,2.0,3.0,0.667,2.0,2.0,1.0,3.0,9.0,12.0,1.0,0.0,0.0,1.0,4.0,22.0,-7.0,31.000000,57,31.95
2,0022100163,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,22.000000:05,5.0,6.0,0.833,2.0,3.0,0.667,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,2.0,12.0,-8.0,22.000000,05,22.083333333333332
3,0022100163,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,G,,33.000000:11,7.0,15.0,0.467,5.0,9.0,0.556,2.0,3.0,0.667,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,21.0,-11.0,33.000000,11,33.18333333333333
4,0022100163,1610612742,DAL,Dallas,1629029,Luka Doncic,Luka,G,,33.000000:25,6.0,18.0,0.333,1.0,6.0,0.167,7.0,10.0,0.7,1.0,7.0,8.0,10.0,4.0,1.0,4.0,0.0,20.0,-20.0,33.000000,25,33.416666666666664
5,0022100163,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,,,22.000000:53,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,-6.0,22.000000,53,22.883333333333333
6,0022100163,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,,,29.000000:29,4.0,8.0,0.5,0.0,1.0,0.0,4.0,5.0,0.8,0.0,4.0,4.0,7.0,1.0,0.0,1.0,1.0,12.0,-5.0,29.000000,29,29.483333333333334
7,0022100163,1610612742,DAL,Dallas,1626161,Willie Cauley-Stein,Willie,,,5.000000:13,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.000000,13,5.216666666666667
8,0022100163,1610612742,DAL,Dallas,1628373,Frank Ntilikina,Frank,,,9.000000:19,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,8.0,9.000000,19,9.316666666666666
9,0022100163,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,,,16.000000:31,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,5.0,5.0,16.000000,31,16.516666666666666
10,0022100163,1610612742,DAL,Dallas,1626246,Boban Marjanovic,Boban,,,1.000000:28,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.000000,28,1.4666666666666668
11,0022100163,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,,,1.000000:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.000000,50,1.8333333333333335
